날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-07-10,지마켓,1,G마켓,레노버 노트북 레노버 Thinkpad X13 메모리 32GB 윈도우11 슬림 노트북,Lenovo,,integrated,32GB,,,,,527140,527140,,https://link.gmarket.co.kr/gate/pcs?item-no=4618650265&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,2,G마켓,삼성전자 갤럭시북4 NT750XGR-A71A 인텔 i7 FHD 15.6 대화면 인강용 재택근무 노트북,삼성전자,I7,integrated,,,,,,1448900,1448900,,https://link.gmarket.co.kr/gate/pcs?item-no=3639127422&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,3,G마켓,레노버 레노버 V15 13세대 i5 아이디어패드 15.6형 혜택가 84만 i5 16GB 256GB 윈도우11 홈 (5세대),Lenovo,I5,integrated,16GB,256GB,,15.6형,,912900,912900,,https://link.gmarket.co.kr/gate/pcs?item-no=3947230834&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,4,G마켓,LG전자 LG전자 LG그램 14ZD95U-GX56K RAM 16GB 256GB,LG전자,,integrated,16GB,256GB,,,,2876680,2876680,,https://link.gmarket.co.kr/gate/pcs?item-no=4686943549&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,5,G마켓,LG전자 LG그램북 15UD50U-GX5KK U5 16GB 256GB,LG전자,,integrated,16GB,256GB,,,,1235470,1235470,,https://link.gmarket.co.kr/gate/pcs?item-no=4686136526&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,6,G마켓,에이수스 ASUS TUF A14 FA401UM-RG007 라이젠7-260/32GB/RTX5060 QHD 게이밍 노트북 겜트북,ASUS,라이젠7,RTX5060,32GB,,,,,2849000,2849000,,https://link.gmarket.co.kr/gate/pcs?item-no=4457738717&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,7,G마켓,삼성전자 삼성 갤럭시북5 NT751XHD-K01/B RAM16G SSD256 WIN11 Y,삼성전자,,integrated,,,WIN 11 HOME,,,1567500,1567500,,https://link.gmarket.co.kr/gate/pcs?item-no=4745167192&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,8,G마켓,삼성전자 삼성전자 갤럭시북4 엣지 NT750XQA-K02AB 16GB 512GB,삼성전자,,integrated,16GB,512GB,,,,1648930,1648930,,https://link.gmarket.co.kr/gate/pcs?item-no=4780542778&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,9,G마켓,삼성전자 삼성 NT550XDA-K14AW RAM16GB SSD1TB교체/정품,삼성전자,,integrated,16GB,1TB,,,,1170570,1170570,,https://link.gmarket.co.kr/gate/pcs?item-no=3120781617&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,10,G마켓,LG전자 LG전자 LG그램북16 16U55U-GS5HK SSD 1TB 교체 모델,LG전자,,integrated,,1TB,,,,1567110,1567110,,https://link.gmarket.co.kr/gate/pcs?item-no=4757393357&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,11,G마켓,LG전자 LG그램북 15UD50U-GX5JK 최종 94만 U5 가성비 노트북 OS미탑재 당일출고,LG전자,,integrated,,,,,,1143330,1143330,,https://link.gmarket.co.kr/gate/pcs?item-no=4635915313&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,12,G마켓,레노버 노트북 씽크패드 T460s 6세대 8G 256G 흰멍 커버금,Lenovo,,integrated,,,,,,181120,181120,,https://link.gmarket.co.kr/gate/pcs?item-no=3506276402&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,13,G마켓,LG전자 노트북 LG gram i5 11세대 그램 노트북 14ZB95N 14형 SSD512G PD충전 윈도우11,LG전자,I5,integrated,,,,14형,,685730,685730,,https://link.gmarket.co.kr/gate/pcs?item-no=2623547405&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,14,G마켓,LG전자 LG 그램15 15Z95N 11세대 i5 8G NVME256G 윈10,LG전자,I5,integrated,,,,,,632100,632100,,https://link.gmarket.co.kr/gate/pcs?item-no=3725509826&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,15,G마켓,애플 애플 맥북 네오 (A18 Pro) 8GB 256GB 블러시 MHFH4KH/A,Apple,,integrated,8GB,256GB,,,,1154300,1154300,,https://link.gmarket.co.kr/gate/pcs?item-no=4691520962&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,16,G마켓,레노버 Slim3-17ABA7 R5 R5 5625U 8G 256G IPS 300nit DOS 아틱그레이,Lenovo,,integrated,,,,,,680130,680130,,https://link.gmarket.co.kr/gate/pcs?item-no=2753808690&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,17,G마켓,레노버 레노버 씽크패드 X1 카본 i5 8GB 사무용 인강용 중고 노트북,Lenovo,I5,integrated,8GB,,,,,307720,307720,,https://link.gmarket.co.kr/gate/pcs?item-no=4355119391&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,18,G마켓,LG전자 LG 그램 프로 16ZD90U-GX56K 인텔 팬서레이크 AI 노트북,LG전자,,integrated,,,,,,2335930,2335930,,https://link.gmarket.co.kr/gate/pcs?item-no=4646719847&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,19,G마켓,LG전자 LG 엑스노트 S550 i5 8G SSD128G WIn10,LG전자,I5,integrated,,,Windows,,,146020,146020,,https://link.gmarket.co.kr/gate/pcs?item-no=2084172428&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,20,G마켓,삼성전자 삼성 오디세이 NT850XCJ-YC716 정품,삼성전자,,integrated,,,,,,2653800,2653800,,https://link.gmarket.co.kr/gate/pcs?item-no=3120591684&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,21,G마켓,삼성전자 삼성전자 갤럭시북6 프로 NT960XJG-KD72G 그레이 무료배송,삼성전자,,integrated,,,,,,4016060,4016060,,https://link.gmarket.co.kr/gate/pcs?item-no=4754894294&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,22,G마켓,애플 맥북프로 14 M1 Pro 8CPU 14GPU 16GB 스페이스 그레이 S,Apple,,integrated,16GB,,,,,1263600,1263600,,https://link.gmarket.co.kr/gate/pcs?item-no=4766918484&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,23,G마켓,삼성전자 삼성 갤럭시북 프로360 5G NT935QDB-KC71S 정품,삼성전자,,integrated,,,,,,2579760,2579760,,https://link.gmarket.co.kr/gate/pcs?item-no=3120536062&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,24,G마켓,삼성전자 중고 갤럭시북고 GO 노트북 14인치 NT345XLA,삼성전자,,integrated,,,,14인치,,290000,290000,,https://link.gmarket.co.kr/gate/pcs?item-no=4257486447&sub-id=1003&service-code=10000003&lcd=100000056
2026-07-10,지마켓,25,G마켓,2025 애플 맥북 에어 M4 칩 13인치 16GB 램 512GB SSD 저장장치 실버 비시,Apple,,integrated,16GB,512GB,,13인치,,1701250,1701250,,https://link.gmarket.co.kr/gate/pcs?item-no=4790628852&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,26,G마켓,HP HP ENVY 15-J034TX i7 16G 윈10 게이밍 중고 노트북,HP,I7,integrated,,,,,,272440,272440,,https://link.gmarket.co.kr/gate/pcs?item-no=4756738177&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,27,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS,Lenovo,라이젠5,integrated,256GB,,,,,814720,814720,,https://link.gmarket.co.kr/gate/pcs?item-no=4793816911&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,28,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS 최대60만,Lenovo,라이젠5,integrated,256GB,,,,,814000,814000,,https://link.gmarket.co.kr/gate/pcs?item-no=4772976902&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,29,G마켓,DELL 에일리언웨어 x16 R2 WP04KR 코어울트라9 32GB 1TB RTX4090,Dell,,RTX4090,32GB,1TB,,,,3534000,3534000,,https://link.gmarket.co.kr/gate/pcs?item-no=4727693921&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,30,G마켓,삼성 오디세이 NT800G5M i5 8GB SSD128GB HDD1TB GTX1050,삼성전자,I5,GTX1050,8GB,128GB,,,,308560,308560,,https://link.gmarket.co.kr/gate/pcs?item-no=4784161680&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,31,G마켓,기가바이트 GIGABYTE AERO X16 AI7LEA (스페이스 그레이),Gigabyte,,integrated,,,,,,2083330,2083330,,https://link.gmarket.co.kr/gate/pcs?item-no=4650668080&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,32,G마켓,삼성전자 삼성 갤럭시북 S NT767XCL-KC58S 정품,삼성전자,,integrated,,,,,,1332310,1332310,,https://link.gmarket.co.kr/gate/pcs?item-no=3120654364&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,33,G마켓,삼성전자 삼성 NT551XDA 11세대 i5 16G 256G 윈11 중고 노트북,삼성전자,I5,integrated,,,,,,488040,488040,,https://link.gmarket.co.kr/gate/pcs?item-no=4418273768&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,34,G마켓,기가바이트 기가바이트 Gaming A16 3VH 체감가 136만 라이젠 AMD R7 지포스 RTX5060 16GB 512GB QHD 게이밍 노트북,Gigabyte,,RTX5060,16GB,512GB,,,,1704470,1704470,,https://link.gmarket.co.kr/gate/pcs?item-no=4468443102&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,35,G마켓,LG전자 LG그램 프로360 16T95TP-KD79K 울트라7 32GB 512GB WIN11 16인치 노트북,LG전자,,integrated,32GB,512GB,WIN 11 HOME,16인치,,3299000,3299000,,https://link.gmarket.co.kr/gate/pcs?item-no=4636055293&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,36,G마켓,HP 15-fc1061AU (WIN11설치) R5 7535HS 학생용 사무용 노트북 (A),HP,,integrated,,,WIN 11 HOME,,,811260,811260,,https://link.gmarket.co.kr/gate/pcs?item-no=4727569034&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,37,G마켓,삼성전자 삼성 갤럭시북2 프로360 NT950QED-KC71S SSD1TB변경,삼성전자,,integrated,,1TB,,,,2107730,2107730,,https://link.gmarket.co.kr/gate/pcs?item-no=3120552989&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,38,G마켓,삼성전자 삼성 중고 노트북 NT910S5P i5 8G 128G 윈10 사무용 인강용,삼성전자,I5,integrated,,,,,,229320,229320,,https://link.gmarket.co.kr/gate/pcs?item-no=4634679066&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,39,G마켓,레노버 LENOVO 리퍼 노트북 ThinkPad X1 Carbon 인텔10세대 i5-10210U 16G NVMe256G UHD 윈도우11 14인치 터치스크린,Lenovo,I5-10210U,integrated,,,,14인치,,473100,473100,,https://link.gmarket.co.kr/gate/pcs?item-no=4404483890&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,40,G마켓,레노버 노트북 레노버 ThinkPad X13 Gen1 메모리 32GB SSD512GB Windows11 전용박스,Lenovo,,integrated,32GB,512GB,WIN 11 HOME,,,626400,626400,,https://link.gmarket.co.kr/gate/pcs?item-no=4618661624&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,41,G마켓,삼성전자 갤럭시북 프로360 NT950QDB-K71A NVMe SSD2TB 교체/Ju,삼성전자,,integrated,,2TB,,,,2165290,2165290,,https://link.gmarket.co.kr/gate/pcs?item-no=2106662319&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,42,G마켓,LG전자 LG 울트라PC 15U560 6세대 i5 8G SSD128+500G Win10,LG전자,I5,integrated,,,Windows,,,244020,244020,,https://link.gmarket.co.kr/gate/pcs?item-no=1692204365&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,43,G마켓,삼성전자 삼성전자 NT551XDA 11세대 i5 16GB NVME 512GB Win10,삼성전자,I5,integrated,16GB,512GB,WIN 11 HOME,,,568390,568390,,https://link.gmarket.co.kr/gate/pcs?item-no=3642347564&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,44,G마켓,MSI MSI GF76 HX B14WFK-i7 QHD/ 윈11 /마우스 /재고보유,MSI,I7,integrated,,,,,,1785600,1785600,,https://link.gmarket.co.kr/gate/pcs?item-no=4481539354&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,45,G마켓,LG전자 LG 15UD40Q-GX50K WIN10PRO SSD512G변경/정품,LG전자,,integrated,,,Windows,,,1112560,1112560,,https://link.gmarket.co.kr/gate/pcs?item-no=3122208083&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,46,G마켓,에이수스 ASUS ROG 제피러스 G16 GU606AW-TB130W 인텔 U9-386H 지포스 RTX5080 OLED 게이밍 노트북,ASUS,,RTX5080,,,,,,8149000,8149000,,https://link.gmarket.co.kr/gate/pcs?item-no=4710614134&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,47,G마켓,기가바이트 기가바이트 Gaming A16 3WHD 체감가 210만 라이젠 AMD R7 지포스 RTX5070 16GB 512GB QHD 게이밍 노트북,Gigabyte,,RTX5070,16GB,512GB,,,,2699140,2699140,,https://link.gmarket.co.kr/gate/pcs?item-no=4468443188&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,48,G마켓,MSI MSI 사이보그 15 B2RWEKG-C5/윈11 SSD1T교체/재고보유,MSI,,integrated,,,,,,1408260,1408260,,https://link.gmarket.co.kr/gate/pcs?item-no=4715888810&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,49,G마켓,삼성전자 삼성 노트북 5 NT551EAA 8세대 인텔i5 램8G SSD256 윈10,삼성전자,,integrated,,,,,,322420,322420,,https://link.gmarket.co.kr/gate/pcs?item-no=2621483313&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,50,G마켓,레노버 아이디어패드 Slim3-15ITL6 82H803BUKR i7 16GB 256GB,Lenovo,I7,integrated,16GB,256GB,,,,418760,418760,,https://link.gmarket.co.kr/gate/pcs?item-no=4798570911&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,51,G마켓,LG전자 LG 8세대 GRAM 14Z980 코어i5 16GB SSD256GB Win10,LG전자,,integrated,16GB,256GB,Windows,,,538020,538020,,https://link.gmarket.co.kr/gate/pcs?item-no=2672465477&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,52,G마켓,애플 맥북 프로 2020 13인치 i7 A2251 16GB 512GB SSD 스페이스그레이,Apple,I7,integrated,16GB,512GB,,13인치,,549000,549000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785076875&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,53,G마켓,LG전자 LG그램 프로 17Z90U-GS59K 2026 신모델 인텔 팬서레이크 AI 노트북,LG전자,,integrated,,,,,,3207000,3207000,,https://link.gmarket.co.kr/gate/pcs?item-no=4663312174&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,54,G마켓,삼성전자 삼성전자 노트북 플러스 NT550XCJ-K58WA /IR,삼성전자,,integrated,,,,,,1739930,1739930,,https://link.gmarket.co.kr/gate/pcs?item-no=2677559014&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,55,G마켓,삼성전자 NT551EBE 8세대 i5 램16G SSD256 윈10 중고 노트북,삼성전자,I5,integrated,,,,,,365360,365360,,https://link.gmarket.co.kr/gate/pcs?item-no=2761909917&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,56,G마켓,LG전자 LG전자 LG그램프로 17 17Z90U-GU7CK SSD 1TB 교체 모델,LG전자,,integrated,,1TB,,,,4900000,4900000,,https://link.gmarket.co.kr/gate/pcs?item-no=4760648599&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,57,G마켓,MI 레노버 LOQ 15ARP10E 83S000E3KR RAM 32GB,Lenovo,,integrated,32GB,,,,,1658900,1658900,,https://link.gmarket.co.kr/gate/pcs?item-no=4758387229&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,58,G마켓,삼성 노트북 NT551XDA 2.5인치 HDD SDD 브라켓 가이드,삼성전자,,integrated,,,,,,6900,6900,,https://link.gmarket.co.kr/gate/pcs?item-no=4448325126&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,59,G마켓,MI 레노버 씽크북 16AHP G9 R7 AI WIN11,Lenovo,,integrated,,,WIN 11 HOME,,,1316900,1316900,,https://link.gmarket.co.kr/gate/pcs?item-no=4759672762&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,60,G마켓,LG전자 LG전자 노트북 15U780 i5 8세대 16GB 512GB 윈11 15U780,LG전자,I5,integrated,16GB,512GB,,,,479220,479220,,https://link.gmarket.co.kr/gate/pcs?item-no=3962314173&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,61,G마켓,LG그램 14Z90P i5 11세대 16G 256G W11 사무용 가벼운 중고 노트북,LG전자,I5,integrated,,,,,,705600,705600,,https://link.gmarket.co.kr/gate/pcs?item-no=4728288981&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,62,G마켓,삼성전자 갤럭시북6 프로 NT940XJG-K72A SSD 256GB 기본,삼성전자,,integrated,256GB,,,,,3401280,3401280,,https://link.gmarket.co.kr/gate/pcs?item-no=4696563792&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,63,G마켓,LG전자 LG전자 LG그램 그램15 15ZD95U-GX5WK SSD 256GB 당일출고,LG전자,,integrated,256GB,,,,,1641500,1641500,,https://link.gmarket.co.kr/gate/pcs?item-no=4751896937&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,64,G마켓,삼성 NT200B5B i5-2420M 4G SSD250 윈도우 XP,삼성전자,I5-2420M,integrated,,,,,,235000,235000,,https://link.gmarket.co.kr/gate/pcs?item-no=4732190199&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,65,G마켓,삼성전자 삼성 NT551EBE 8세대 i5 램8G SSD256 윈10 중고 노트북,삼성전자,I5,integrated,,,,,,322420,322420,,https://link.gmarket.co.kr/gate/pcs?item-no=2750549159&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,66,G마켓,MSI MSI 사이보그 15 B2RWFKG-C7 윈11 램32G교체/재고보유,MSI,,integrated,,,,,,1860480,1860480,,https://link.gmarket.co.kr/gate/pcs?item-no=4720961381&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,67,G마켓,삼성전자 삼성전자 갤럭시북5 프로360 NT960QHA-KD72S 32GB SSD1TB,삼성전자,,integrated,32GB,1TB,,,,4900000,4900000,,https://link.gmarket.co.kr/gate/pcs?item-no=4427494720&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,68,G마켓,삼성전자 갤럭시북3 Go NT345XPA-K14A 셀룰러 LTE 5G 이동통신 출장 미팅용 윈도우11 탑재 노트북,삼성전자,,integrated,,,,,,525730,525730,,https://link.gmarket.co.kr/gate/pcs?item-no=3924395608&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,69,G마켓,레노버 레노버 아이디어패드 Slim3 15ARP R5-7533HS OLED 가성비 노트북,Lenovo,,integrated,,,,,,857000,857000,,https://link.gmarket.co.kr/gate/pcs?item-no=4623684498&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,70,G마켓,삼성전자 삼성전자 갤럭시북4 NT750XGR-A51A WIN11 (SSD 512GB),삼성전자,,integrated,512GB,,WIN 11 HOME,,,1277000,1277000,,https://link.gmarket.co.kr/gate/pcs?item-no=4284439485&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,71,G마켓,삼성전자 삼성전자 갤럭시북4 NT750XGR-A51A WIN11 FS 그레이,삼성전자,,integrated,,,WIN 11 HOME,,,1182960,1182960,,https://link.gmarket.co.kr/gate/pcs?item-no=4353206202&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,72,G마켓,중고 애플 맥북프로14 M2 Pro 12CPU 19GPU 16GB 실버 A,Apple,,integrated,16GB,,,,,1626800,1626800,,https://link.gmarket.co.kr/gate/pcs?item-no=4772642167&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,73,G마켓,삼성전자 삼성 노트북 NT551EBE 8세대 i5 16G/256GB 윈10 중고,삼성전자,I5,integrated,256GB,,,,,342020,342020,,https://link.gmarket.co.kr/gate/pcs?item-no=2400220470&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,74,G마켓,LG XNOTE A515 i5 8G 사무용 업무용 중고 노트북,LG전자,I5,integrated,,,,,,170520,170520,,https://link.gmarket.co.kr/gate/pcs?item-no=4201971197&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,75,G마켓,삼성전자 삼성 노트북 Pen S NT930SBE-K38A 정품,삼성전자,,integrated,,,,,,1766850,1766850,,https://link.gmarket.co.kr/gate/pcs?item-no=3120583747&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,76,G마켓,삼성전자 삼성 노트북 Pen S NT930SBE-K716 정품,삼성전자,,integrated,,,,,,2335250,2335250,,https://link.gmarket.co.kr/gate/pcs?item-no=3120584108&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,77,G마켓,삼성전자 삼성 NT901X3H i5 6세대 8G 초경량 W10 사무용 중고 노트북,삼성전자,I5,integrated,,,,,,269500,269500,,https://link.gmarket.co.kr/gate/pcs?item-no=4226717112&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,78,G마켓,삼성전자 NE 삼성전자 갤럭시북2 NT550XEZ-A58A Windows 11 설치,삼성전자,,integrated,,,WIN 11 HOME,,,1252960,1252960,,https://link.gmarket.co.kr/gate/pcs?item-no=3288622128&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-10,지마켓,79,G마켓,LG 그램17 17Z990 i5 16G 256G Win10,LG전자,I5,integrated,,,Windows,,,694820,694820,,https://link.gmarket.co.kr/gate/pcs?item-no=2670960269&sub-id=1003&service-code=10000003&lcd=100000002
