날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-06-30,지마켓,44,G마켓,레노버 레노버 아이디어패드 Slim3 15ARP R5-7533HS OLED 가성비 노트북,Lenovo,,integrated,,,,,,859000,859000,,https://link.gmarket.co.kr/gate/pcs?item-no=4623684498&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,54,G마켓,델 DELL Pro 14 Plus PB14250 Ultra7 268V,Dell,ULTRA7 268V,integrated,,,,,,3547060,3547060,,https://link.gmarket.co.kr/gate/pcs?item-no=4748748314&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,57,G마켓,MI 레노버 씽크북 16AHP G9 R7 AI WIN11,Lenovo,,integrated,,,WIN 11 HOME,,,1371020,1371020,,https://link.gmarket.co.kr/gate/pcs?item-no=4759672762&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,58,G마켓,MI 레노버 LOQ 15ARP10E 83S000E3KR RAM 32GB,Lenovo,,integrated,32GB,,,,,1549580,1549580,,https://link.gmarket.co.kr/gate/pcs?item-no=4758387229&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,60,G마켓,MSI MSI GF76 HX B14WFK-i7 QHD/ 윈11 /마우스 /재고보유,MSI,I7,integrated,,,,,,1801290,1801290,,https://link.gmarket.co.kr/gate/pcs?item-no=4481539354&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,63,G마켓,MSI MSI 사이보그 15 B2RWFKG-C7 윈11 램32G교체/재고보유,MSI,,integrated,,,,,,1883740,1883740,,https://link.gmarket.co.kr/gate/pcs?item-no=4720961381&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,65,G마켓,MSI MSI 사이보그 15 B2RWEKG-C5/윈11 SSD1T교체/재고보유,MSI,,integrated,,,,,,1393890,1393890,,https://link.gmarket.co.kr/gate/pcs?item-no=4715888810&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,69,G마켓,HP HP ENVY 15-J034TX i7 16G 윈10 게이밍 중고 노트북,HP,I7,integrated,,,,,,275220,275220,,https://link.gmarket.co.kr/gate/pcs?item-no=4756738177&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,70,G마켓,HP HP PROBOOK 450 G2 인강용 사무용 중고 노트북,HP,,integrated,,,,,,204260,204260,,https://link.gmarket.co.kr/gate/pcs?item-no=4355097887&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,74,G마켓,레노버 레노버 씽크패드 X390 i5 16G 512G 윈11 터치스크린 중고 노트북,Lenovo,I5,integrated,,,,,,490050,490050,,https://link.gmarket.co.kr/gate/pcs?item-no=4607041206&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,79,G마켓,레노버 사무용 업무용 15인치 노트북 레노버 아이디어패드 110-15ISK,Lenovo,,integrated,,,,15인치,,210800,210800,,https://link.gmarket.co.kr/gate/pcs?item-no=3576317212&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,80,G마켓,에이수스 ASUS ROG 제피러스 G16 GU606AW-TB130W 인텔 U9-386H 지포스 RTX5080 OLED 게이밍 노트북,ASUS,,RTX5080,,,,,,8326150,8326150,,https://link.gmarket.co.kr/gate/pcs?item-no=4710614134&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,82,G마켓,애플 애플 맥북네오 2026 512GB,Apple,,integrated,512GB,,,,,1538600,1538600,,https://link.gmarket.co.kr/gate/pcs?item-no=4713540699&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,85,G마켓,델 델 프로 15 에센셜 PV15250-UB02KR 코어3 16GB/512GB/FD FHD,Dell,,integrated,16GB,512GB,,,,986020,986020,,https://link.gmarket.co.kr/gate/pcs?item-no=4667058366&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,87,G마켓,애플 맥북프로 14 M5 Pro CPU 15코어 GPU 16코어 RAM 24GB 1TB MGDR4KH/A,Apple,,integrated,24GB,1TB,,,,3822000,3822000,,https://link.gmarket.co.kr/gate/pcs?item-no=4760070290&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,91,G마켓,ASUS 15.6 비보북 고 슬림 노트북 얇고 휴대하기 좋은 학생용 인텔 듀얼 코어,ASUS,,integrated,,,,,,595460,595460,,https://link.gmarket.co.kr/gate/pcs?item-no=4780324368&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,92,G마켓,에이수스 ASUS 비보북17 X1704VA-AU1041 어 5 120U 512GB 16GB 17인치 대화면 180도 힌지,ASUS,,integrated,512GB,,,17인치,,1049000,1049000,,https://link.gmarket.co.kr/gate/pcs?item-no=3510204623&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,95,G마켓,레노버 요가 Slim7-14ARE05 라이젠7 16GB 512GB 14인치,Lenovo,라이젠7,integrated,16GB,512GB,,14인치,,420620,420620,,https://link.gmarket.co.kr/gate/pcs?item-no=4789166372&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,97,G마켓,애플 맥북 프로 2020 13인치 M1 A2338 8GB 256GB SSD 스페이스그레이,Apple,,integrated,8GB,256GB,,13인치,,769000,769000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785306928&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,지마켓,98,G마켓,애플 맥북 프로 2020 13인치 i7 A2251 16GB 512GB SSD 스페이스그레이,Apple,I7,integrated,16GB,512GB,,13인치,,549000,549000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785076875&sub-id=1003&service-code=10000003&lcd=100000002
2026-06-30,네이버,5,베이직스 스토어,베이직스 베이직북16 노트북 사무용 16인치 업무용 인강용 영상편집 저가 8GB/256GB,Basics,,integrated,8GB,256GB,,16인치,,698000,698000,,https://smartstore.naver.com/main/products/11065832613
2026-06-30,네이버,9,베이직스 스토어,베이직북16 사무용 가벼운 노트북 인강용 업무용 영상편집 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,858000,858000,,https://smartstore.naver.com/main/products/11149376385
2026-06-30,네이버,16,네이버,"Apple 맥북 프로 14 2026년 M5 Pro CPU 15코어/ GPU 16코어 RAM 24GB, 1TB",Apple,,integrated,24GB,1TB,,,,3979000,3979000,,https://search.shopping.naver.com/catalog/59142358543
2026-06-30,네이버,18,베이직스 스토어,베이직북14 사무용 가벼운 노트북 인강용 업무용 저가 싼 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,758000,758000,,https://smartstore.naver.com/main/products/11341640636
2026-06-30,네이버,21,네이버,"Apple 맥북 에어 15 2026년 M5 CPU 10코어/ GPU 10코어 RAM 16GB, 512GB",Apple,,integrated,16GB,512GB,,,,3010000,3010000,,https://search.shopping.naver.com/catalog/59142358555
2026-06-30,네이버,26,노트북전문파트너점,HP 노트북 AMD R5 8GB 256GB Win11 대학생 인강용 직장인 주식용 사무용,HP,,integrated,8GB,256GB,WIN 11 HOME,,,599000,599000,,https://smartstore.naver.com/main/products/12813277904
2026-06-30,네이버,27,노트북전문파트너점,ASUS 주식용 노트북 AMD R5 150 8GB 256GB Win11 사무용 대학생 코딩,ASUS,,integrated,8GB,256GB,WIN 11 HOME,,,599000,599000,,https://smartstore.naver.com/main/products/13269269353
2026-06-30,네이버,34,창이로운,ASUS 노트북 비보북15 라이젠5 8GB 256GB 윈도우11 대학생 인강용 사무용,ASUS,라이젠5,integrated,8GB,256GB,,,,599000,599000,,https://smartstore.naver.com/main/products/11577222869
2026-06-30,네이버,35,제이 씨앤에스,레노버 노트북 슬림3 라이젠 R5 WUXGA win11 포토샵 사무용 인강용 대학생,Lenovo,,integrated,,,WIN 11 HOME,,,649000,649000,,https://smartstore.naver.com/main/products/9984164470
2026-06-30,네이버,36,카인드스토어몰,ASUS 노트북 라이젠5 AI 8GB NVMe256GB win11 업무용 영상편집 사무용 대학생 인강용,ASUS,라이젠5,integrated,8GB,256GB,WIN 11 HOME,,,599000,599000,,https://smartstore.naver.com/main/products/11859352437
2026-06-30,네이버,37,베이직스 스토어,베이직북16 Pro 노트북 사무용 업무용 가벼운 영상편집 게이밍 16GB/512GB,Basics,,integrated,16GB,512GB,,,,998000,998000,,https://smartstore.naver.com/main/products/12954624034
2026-06-30,네이버,38,베이직스 스토어,베이직스 베이직북 MS office 16 Pro 사무용 업무용 고사양 노트북 16/512,Basics,,integrated,,,,,,1128000,1128000,,https://smartstore.naver.com/main/products/13110930712
2026-06-30,네이버,47,카인드스토어몰,HP 노트북 사무용 포토샵 대학생 직장인 사무용 가벼운 인강용 기본 8GB 256GB win11,HP,,integrated,8GB,256GB,WIN 11 HOME,,,569000,569000,,https://smartstore.naver.com/main/products/9433755618
2026-06-30,네이버,54,베이직스 스토어,베이직스 베이직북16 Pro 노트북 윈도우11 사무용 업무용 영상편집 16GB/256GB,Basics,,integrated,16GB,256GB,,,,898000,898000,,https://smartstore.naver.com/main/products/12954611511
2026-06-30,네이버,55,베이직스 스토어,베이직북14 사무용 가벼운 노트북 업무용 인강용 싼 저가 윈도우11 8GB/256GB,Basics,,integrated,8GB,256GB,,,,598000,598000,,https://smartstore.naver.com/main/products/6873474215
2026-06-30,네이버,56,-저스트필-,[대여] 게이밍 노트북 렌탈 임대 렌트 사무용 단기 초고사양 노트북 1일,MSI,,integrated,,,,,,9000,9000,,https://smartstore.naver.com/main/products/6725769045
2026-06-30,네이버,62,네이버,"Apple 맥북 네오 A18 Pro CPU 6코어/ GPU 5코어 RAM 8GB, 256GB",Apple,,integrated,8GB,256GB,,,,1190000,1190000,,https://search.shopping.naver.com/catalog/59153094780
2026-06-30,네이버,87,노트북전문파트너점,HP 주식용 노트북 AMD R5 8GB 256GB WIN11 저렴한 휴대용 사무용 대학생용,HP,,integrated,8GB,256GB,WIN 11 HOME,,,629000,629000,,https://smartstore.naver.com/main/products/12375856351
2026-06-30,네이버,89,수인 스토어,HP 오멘 16 게이밍 노트북 인텔 i7 RTX5070 그래픽작업용 게임용 학생 인터넷 강의용 고성능 노트북,HP,I7,RTX5070,,,,,,2199000,2199000,,https://smartstore.naver.com/main/products/7123493916
2026-06-30,네이버,91,창이로운,레노버 노트북 슬림3 라이젠5 8GB SSD256GB 윈도우11 대학생 인강용 사무용,Lenovo,라이젠5,integrated,8GB,256GB,,,,649000,649000,,https://smartstore.naver.com/main/products/10404517814
2026-06-30,네이버,93,네이버,"마이크로소프트 서피스 프로 12인치 스냅드래곤 X 플러스 8코어 RAM 16GB, 256GB",Microsoft,스냅드래곤 X,integrated,16GB,256GB,,12인치,,1581220,1581220,,https://search.shopping.naver.com/catalog/58176388644
2026-06-30,네이버,97,네이버,"HP NERO 15-fc1061AU 16GB , 512GB",HP,,integrated,16GB,512GB,,,,798590,798590,,https://search.shopping.naver.com/catalog/59193191177
