날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-07-25,지마켓,21,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS,Lenovo,라이젠5,integrated,256GB,,,,,749000,749000,,https://link.gmarket.co.kr/gate/pcs?item-no=4772976902&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,22,G마켓,레노버 Lenovo LOQ 15AHP10 R7 5060 (WIN11) / rion,Lenovo,,integrated,,,WIN 11 HOME,,,1689100,1689100,,https://link.gmarket.co.kr/gate/pcs?item-no=4540981445&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,23,G마켓,레노버 LENOVO 리퍼 노트북 ThinkPad X1 Carbon 인텔10세대 i5-10210U 16G NVMe256G UHD 윈도우11 14인치 터치스크린,Lenovo,I5-10210U,integrated,,,,14인치,,473100,473100,,https://link.gmarket.co.kr/gate/pcs?item-no=4404483890&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,29,G마켓,기가바이트 기가바이트 Gaming A16 3WHD 체감가 219만 라이젠 AMD R7 지포스 RTX5070 16GB 512GB QHD 게이밍 노트북,Gigabyte,,RTX5070,16GB,512GB,,,,2649260,2649260,,https://link.gmarket.co.kr/gate/pcs?item-no=4468443188&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,30,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS,Lenovo,라이젠5,integrated,256GB,,,,,823300,823300,,https://link.gmarket.co.kr/gate/pcs?item-no=4793816911&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,34,G마켓,애플 맥북 프로 2020 13인치 i7 A2251 16GB 512GB SSD 스페이스그레이,Apple,I7,integrated,16GB,512GB,,13인치,,549000,549000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785076875&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,36,G마켓,기가바이트 기가바이트 Gaming A16 3VH 혜택가 144만 라이젠 AMD R7 지포스 RTX5060 16GB 512GB QHD 게이밍 노트북,Gigabyte,,RTX5060,16GB,512GB,,,,1699670,1699670,,https://link.gmarket.co.kr/gate/pcs?item-no=4468443102&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,38,G마켓,에이수스 ASUS TUF Gaming A15 FA506NCR-HN001,ASUS,,integrated,,,,,,1702350,1702350,,https://link.gmarket.co.kr/gate/pcs?item-no=4376852401&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,41,G마켓,델 인스피론 7559 i7 16G 256G GTX960 WIN10 게이밍 중고 노트북,Dell,I7,integrated,,,Windows,,,386060,386060,,https://link.gmarket.co.kr/gate/pcs?item-no=4739565412&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,42,G마켓,기가바이트 GIGABYTE AERO X16 1VH 93KRC94A(스페이스 그레이) 최종 165만,Gigabyte,,integrated,,,,,,2149000,2149000,,https://link.gmarket.co.kr/gate/pcs?item-no=4427754714&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,45,G마켓,MI 레노버 LOQ 15ARP10E 83S000E3KR SSD 1TB,Lenovo,,integrated,,1TB,,,,1737460,1737460,,https://link.gmarket.co.kr/gate/pcs?item-no=4758387140&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,58,G마켓,맥북프로16 M1프로 CPU10코어 GPU16코어 램16GB SSD512GB 그레이 3,Apple,,integrated,16GB,512GB,,,,1157100,1157100,,https://link.gmarket.co.kr/gate/pcs?item-no=4806437246&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,60,G마켓,레노버 아이디어패드 Slim3-15ITL6 82H803BUKR i7 16GB 256GB,Lenovo,I7,integrated,16GB,256GB,,,,418760,418760,,https://link.gmarket.co.kr/gate/pcs?item-no=4798570911&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,62,G마켓,애플 맥북 프로 2019 16인치 i9 A2141 32GB 512GB SSD 스페이스그레이,Apple,I9,integrated,32GB,512GB,,16인치,,799000,799000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785295323&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,65,G마켓,델 DELL 인스피론 16 DN7620A-UB03KR,Dell,,integrated,,,,,,2041810,2041810,,https://link.gmarket.co.kr/gate/pcs?item-no=4746708876&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,70,G마켓,델 XPS 13 9350 Ultra5 226V Arc그래픽 16GB 512GB FHD+ W11H,Dell,ULTRA5 226V,Intel Arc,16GB,512GB,,,,1965000,1965000,,https://link.gmarket.co.kr/gate/pcs?item-no=4707068699&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,72,G마켓,에이수스 ASUS ZenBook UX433F중고 한글 키보드(C파트 전체 제공),ASUS,,integrated,,,,,,60000,60000,,https://link.gmarket.co.kr/gate/pcs?item-no=4396415712&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,73,G마켓,HP 엘리트 드래곤플라이 G2 3E2Q0PA i7 16GB 512GB 13인치 노트북,HP,I7,integrated,16GB,512GB,,13인치,,606100,606100,,https://link.gmarket.co.kr/gate/pcs?item-no=4804565958&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,78,G마켓,HP 파빌리온 x360 터치스크린 14-dy0015TU i7 16GB 512GB 14인치,HP,I7,integrated,16GB,512GB,,14인치,,551000,551000,,https://link.gmarket.co.kr/gate/pcs?item-no=4809656289&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,82,G마켓,애플 맥북에어13 M5 CPU10코어 GPU10코어 램16GB SSD512GB 실버,Apple,,integrated,16GB,512GB,,,,1928500,1928500,,https://link.gmarket.co.kr/gate/pcs?item-no=4806437313&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,84,G마켓,MSI MSI 씬 15 B13VE-i5 게이밍 노트북,MSI,I5,integrated,,,,,,1737160,1737160,,https://link.gmarket.co.kr/gate/pcs?item-no=4740630903&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,91,G마켓,애플 맥북 프로 2019 15인치 i9 A1990 32GB 500GB SSD 스페이스그레이,Apple,I9,integrated,32GB,500GB,,15인치,,739000,739000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785154616&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,94,G마켓,애플 맥북 프로 2020 13인치 M1 A2338 8GB 256GB SSD 스페이스그레이,Apple,,integrated,8GB,256GB,,13인치,,769000,769000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785306928&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,97,G마켓,애플 맥북프로 14 M2 Pro 10CPU 16GPU 16GB 실버 A,Apple,,integrated,16GB,,,,,1622400,1622400,,https://link.gmarket.co.kr/gate/pcs?item-no=4766920827&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,지마켓,98,G마켓,델 델 레티튜드5580 FHD 노트북 i7-7세대 16GB 512GB HDMI 백라이트,Dell,I7,integrated,16GB,512GB,,,,372400,372400,,https://link.gmarket.co.kr/gate/pcs?item-no=4434077384&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-25,네이버,1,베이직스 스토어,베이직북14 사무용 가벼운 노트북 업무용 인강용 싼 저가 윈도우11 8GB/256GB,Basics,,integrated,8GB,256GB,,,,598000,598000,,https://smartstore.naver.com/main/products/6873474215
2026-07-25,네이버,3,베이직스 스토어,베이직북16 사무용 가벼운 노트북 인강용 업무용 영상편집 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,858000,858000,,https://smartstore.naver.com/main/products/11149376385
2026-07-25,네이버,4,제이 씨앤에스,레노버 노트북 슬림3 라이젠 R5 WUXGA win11 포토샵 사무용 인강용 대학생,Lenovo,,integrated,,,WIN 11 HOME,,,679000,679000,,https://smartstore.naver.com/main/products/9984164470
2026-07-25,네이버,7,네이버,"베이직스 베이직북16 Pro RAM 16GB, 512GB",Basics,,integrated,16GB,512GB,,,,998000,998000,,https://search.shopping.naver.com/catalog/60960028640
2026-07-25,네이버,10,노트북전문파트너점,HP 주식용 노트북 AMD R5 8GB 256GB WIN11 저렴한 휴대용 사무용 대학생용,HP,,integrated,8GB,256GB,WIN 11 HOME,,,629000,629000,,https://smartstore.naver.com/main/products/12375856351
2026-07-25,네이버,11,노트북전문파트너점,HP 노트북 AMD R5 8GB 256GB Win11 대학생 인강용 직장인 주식용 사무용,HP,,integrated,8GB,256GB,WIN 11 HOME,,,619000,619000,,https://smartstore.naver.com/main/products/12813277904
2026-07-25,네이버,21,네이버,"마이크로소프트 서피스 프로 12인치 스냅드래곤 X 플러스 8코어 RAM 16GB, 256GB",Microsoft,스냅드래곤 X,integrated,16GB,256GB,,12인치,,1574100,1574100,,https://search.shopping.naver.com/catalog/58176388644
2026-07-25,네이버,24,카인드스토어몰,HP 노트북 사무용 포토샵 대학생 직장인 사무용 가벼운 인강용 기본 8GB 256GB win11,HP,,integrated,8GB,256GB,WIN 11 HOME,,,619000,619000,,https://smartstore.naver.com/main/products/9433755618
2026-07-25,네이버,27,창이로운,ASUS 노트북 비보북15 라이젠5 8GB 256GB 윈도우11 대학생 인강용 사무용,ASUS,라이젠5,integrated,8GB,256GB,,,,629000,629000,,https://smartstore.naver.com/main/products/11577222869
2026-07-25,네이버,28,노트북전문파트너점,ASUS 비보북 AMD R5 150 8GB 256GB Win11 노트북 주식 사무용 대학생,ASUS,,integrated,8GB,256GB,WIN 11 HOME,,,629000,629000,,https://smartstore.naver.com/main/products/13269269353
2026-07-25,네이버,29,카인드스토어몰,ASUS 노트북 라이젠5 AI 8GB NVMe256GB win11 업무용 영상편집 사무용 대학생 인강용,ASUS,라이젠5,integrated,8GB,256GB,WIN 11 HOME,,,629000,629000,,https://smartstore.naver.com/main/products/11859352437
2026-07-25,네이버,30,베이직스 스토어,베이직스 베이직북16 노트북 사무용 16인치 업무용 인강용 영상편집 저가 8GB/256GB,Basics,,integrated,8GB,256GB,,16인치,,698000,698000,,https://smartstore.naver.com/main/products/11065832613
2026-07-25,네이버,35,베이직스 스토어,베이직북14 사무용 가벼운 노트북 인강용 업무용 저가 싼 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,758000,758000,,https://smartstore.naver.com/main/products/11341640636
2026-07-25,네이버,37,창이로운,레노버 노트북 슬림3 라이젠5 8GB SSD256GB 윈도우11 대학생 인강용 사무용,Lenovo,라이젠5,integrated,8GB,256GB,,,,679000,679000,,https://smartstore.naver.com/main/products/10404517814
2026-07-25,네이버,38,네이버,"Apple 맥북 에어 15 2026년 M5 CPU 10코어/ GPU 10코어 RAM 16GB, 512GB",Apple,,integrated,16GB,512GB,,,,2366990,2366990,,https://search.shopping.naver.com/catalog/59142358555
2026-07-25,네이버,40,스피드썬,2026년 레노버 노트북 V15 고성능 사무용 가성비 노트북 인텔코어i5 16G램 DDR5,Lenovo,,integrated,,,,,,879000,879000,,https://smartstore.naver.com/main/products/10498775122
2026-07-25,네이버,41,베이직스 스토어,베이직북16 Ultra 노트북 울트라5 12GB 512GB 윈도우11 사무용 업무용 게이밍,Basics,,integrated,12GB,512GB,,,,1289000,1289000,,https://smartstore.naver.com/main/products/13655846168
2026-07-25,네이버,43,베이직스 스토어,베이직북16 노트북 MS오피스 16GB 512GB 윈도우11 사무용 가벼운 업무용 인강용,Basics,,integrated,16GB,512GB,,,,988000,988000,,https://smartstore.naver.com/main/products/12873676450
2026-07-25,네이버,49,베이직스 스토어,베이직북16 Ultra 노트북 MS오피스 코어 울트라 5 12/512 사무용 업무용 게이밍,Basics,,integrated,,,,,,1419000,1419000,,https://smartstore.naver.com/main/products/13661254845
2026-07-25,네이버,50,-저스트필-,[대여] 게이밍 노트북 렌탈 임대 렌트 사무용 단기 초고사양 노트북 1일,MSI,,integrated,,,,,,9000,9000,,https://smartstore.naver.com/main/products/6725769045
2026-07-25,네이버,56,네이버,"Apple 맥북 프로 14 2026년 M5 Pro CPU 15코어/ GPU 16코어 RAM 24GB, 1TB",Apple,,integrated,24GB,1TB,,,,3839990,3839990,,https://search.shopping.naver.com/catalog/59142358543
2026-07-25,네이버,59,베이직스 스토어,베이직북16 Pro 노트북 사무용 업무용 가벼운 영상편집 게이밍 16GB/512GB,Basics,,integrated,16GB,512GB,,,,998000,998000,,https://smartstore.naver.com/main/products/12954624034
2026-07-25,네이버,61,베이직스 스토어,베이직스 베이직북 MS office 16 Pro 사무용 업무용 고사양 노트북 16/512,Basics,,integrated,,,,,,1128000,1128000,,https://smartstore.naver.com/main/products/13110930712
2026-07-25,네이버,72,베이직스 스토어,베이직북16 Pro 노트북 라이젠5 16GB 256GB WIN11 사무용 업무용 가벼운,Basics,라이젠5,integrated,16GB,256GB,WIN 11 HOME,,,898000,898000,,https://smartstore.naver.com/main/products/12954611511
2026-07-25,네이버,77,베이직스 스토어,베이직북14 노트북 한컴오피스 14인치 8GB 256GB 사무용 가벼운 업무용 인강용,Basics,,integrated,8GB,256GB,,14인치,,637800,637800,,https://smartstore.naver.com/main/products/13646941423
2026-07-25,네이버,78,네이버,"Apple 맥북 에어 13 2026년 M5 CPU 10코어/ GPU 8코어 RAM 16GB, 512GB",Apple,,integrated,16GB,512GB,,,,2058500,2058500,,https://search.shopping.naver.com/catalog/59142057643
2026-07-25,네이버,79,네이버,"Apple 맥북 네오 A18 Pro CPU 6코어/ GPU 5코어 RAM 8GB, 512GB",Apple,,integrated,8GB,512GB,,,,1348300,1348300,,https://search.shopping.naver.com/catalog/59153094785
2026-07-25,네이버,82,킹프라이스,[대여] 노트북 렌탈 게이밍 MSI GF76 i7-13세대 16/512 RTX4060 임대 대여 7일,MSI,I7,RTX4060,,,,,,39000,39000,,https://smartstore.naver.com/main/products/7446535107
2026-07-25,네이버,84,유노이아스토어2023,ASUS 노트북 라이젠5 램8G NVMe256G WIN11 업무용 사무용 대학생 인강용,ASUS,라이젠5,integrated,,,WIN 11 HOME,,,609000,609000,,https://smartstore.naver.com/main/products/12381844532
2026-07-25,네이버,85,수인 스토어,HP 오멘 16 게이밍 노트북 인텔 i7 RTX5070 그래픽작업용 게임용 학생 인터넷 강의용 고성능 노트북,HP,I7,RTX5070,,,,,,2399000,2399000,,https://smartstore.naver.com/main/products/7123493916
2026-07-25,네이버,95,네이버,"ASUS ROG Flow Z13 GZ302EA-RU110W 64GB, 1TB",ASUS,,integrated,64GB,1TB,,,,3779000,3779000,,https://search.shopping.naver.com/catalog/53902497170
