날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-07-03,지마켓,33,G마켓,레노버 Slim3-17ABA7 R5 R5 5625U 8G 256G IPS 300nit DOS 아틱그레이,Lenovo,,integrated,,,,,,678030,678030,,https://link.gmarket.co.kr/gate/pcs?item-no=2753808690&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,34,G마켓,기가바이트 기가바이트 Gaming A16 3VH 체감가 136만 라이젠 AMD R7 지포스 RTX5060 16GB 512GB QHD 게이밍 노트북,Gigabyte,,RTX5060,16GB,512GB,,,,1704820,1704820,,https://link.gmarket.co.kr/gate/pcs?item-no=4468443102&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,36,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS 최대60만,Lenovo,라이젠5,integrated,256GB,,,,,814000,814000,,https://link.gmarket.co.kr/gate/pcs?item-no=4772976902&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,38,G마켓,기가바이트 GIGABYTE AERO X16 AI7LEA (스페이스 그레이),Gigabyte,,integrated,,,,,,2039000,2039000,,https://link.gmarket.co.kr/gate/pcs?item-no=4650668080&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,56,G마켓,델 DELL Pro 14 Plus PB14250 Ultra7 268V,Dell,ULTRA7 268V,integrated,,,,,,3547060,3547060,,https://link.gmarket.co.kr/gate/pcs?item-no=4748748314&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,59,G마켓,MI 레노버 씽크북 16AHP G9 R7 AI WIN11,Lenovo,,integrated,,,WIN 11 HOME,,,1371020,1371020,,https://link.gmarket.co.kr/gate/pcs?item-no=4759672762&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,60,G마켓,MI 레노버 LOQ 15ARP10E 83S000E3KR RAM 32GB,Lenovo,,integrated,32GB,,,,,1656280,1656280,,https://link.gmarket.co.kr/gate/pcs?item-no=4758387229&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,61,G마켓,MSI MSI GF76 HX B14WFK-i7 QHD/ 윈11 /마우스 /재고보유,MSI,I7,integrated,,,,,,1812930,1812930,,https://link.gmarket.co.kr/gate/pcs?item-no=4481539354&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,67,G마켓,MSI MSI 사이보그 15 B2RWFKG-C7 윈11 램32G교체/재고보유,MSI,,integrated,,,,,,1881800,1881800,,https://link.gmarket.co.kr/gate/pcs?item-no=4720961381&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,69,G마켓,MSI MSI 사이보그 15 B2RWEKG-C5/윈11 SSD1T교체/재고보유,MSI,,integrated,,,,,,1393890,1393890,,https://link.gmarket.co.kr/gate/pcs?item-no=4715888810&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,70,G마켓,레노버 레노버 Slim3 15ARP10 R5 256GB DOS 라이젠5 /8GB/256GB/DOS,Lenovo,라이젠5,integrated,256GB,,,,,789000,789000,,https://link.gmarket.co.kr/gate/pcs?item-no=4793816911&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,71,G마켓,애플 맥북 프로 2019 15인치 i9 A1990 32GB 500GB SSD 스페이스그레이,Apple,I9,integrated,32GB,500GB,,15인치,,739000,739000,,https://link.gmarket.co.kr/gate/pcs?item-no=4785154616&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,73,G마켓,레노버 레노버 씽크패드 X390 i5 16G 512G 윈11 터치스크린 중고 노트북,Lenovo,I5,integrated,,,,,,490050,490050,,https://link.gmarket.co.kr/gate/pcs?item-no=4607041206&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,74,G마켓,MSI MPG 321URXW QD-OLED 최종혜택가87만,MSI,,integrated,,,,,,1069720,1069720,,https://link.gmarket.co.kr/gate/pcs?item-no=4575843819&sub-id=1003&service-code=10000003&lcd=100000082
2026-07-03,지마켓,75,G마켓,레노버 레노버 씽크패드 X1 카본 i5 8GB 사무용 인강용 중고 노트북,Lenovo,I5,integrated,8GB,,,,,310860,310860,,https://link.gmarket.co.kr/gate/pcs?item-no=4355119391&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,77,G마켓,델 DELL Pro 14 Plus PB14250 Ultra5,Dell,,integrated,,,,,,3482560,3482560,,https://link.gmarket.co.kr/gate/pcs?item-no=4740471268&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,80,G마켓,애플 맥북프로 2015 A1502 13.3인치 i5-4258U 8G SSD 256GB 실버,Apple,I5-4258U,integrated,256GB,,,13.3인치,,269000,269000,,https://link.gmarket.co.kr/gate/pcs?item-no=4582902491&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,82,G마켓,에이수스 ASUS ExpertBook Ultra B9406CAA-TH0764X 14인치 노트북 인텔 코어 ULTRA X7 358H 32GB 1TB Win 11 pro,ASUS,,integrated,32GB,1TB,WIN 11 HOME,14인치,,4945820,4945820,,https://link.gmarket.co.kr/gate/pcs?item-no=4785015845&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,91,G마켓,기가바이트 GIGABYTE AERO X16 AI7LED (루나 화이트),Gigabyte,,integrated,,,,,,2039000,2039000,,https://link.gmarket.co.kr/gate/pcs?item-no=4650668033&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,95,G마켓,ASUS 15.6 비보북 고 슬림 노트북 얇고 휴대하기 좋은 학생용 인텔 듀얼 코어,ASUS,,integrated,,,,,,595460,595460,,https://link.gmarket.co.kr/gate/pcs?item-no=4780324368&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,99,G마켓,레노버 레노버 LOQ 15ARP10E 83S000E3KR WIN 11 설치,Lenovo,,integrated,,,WIN 11 HOME,,,1383920,1383920,,https://link.gmarket.co.kr/gate/pcs?item-no=4757328962&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,지마켓,100,G마켓,아수스 젠북 14 OLED UX3405MA 코어울트라7 16GB 512GB 13,ASUS,,integrated,16GB,512GB,,,,1193640,1193640,,https://link.gmarket.co.kr/gate/pcs?item-no=4784161893&sub-id=1003&service-code=10000003&lcd=100000002
2026-07-03,네이버,6,베이직스 스토어,베이직북16 사무용 가벼운 노트북 인강용 업무용 영상편집 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,858000,858000,,https://smartstore.naver.com/main/products/11149376385
2026-07-03,네이버,7,제이 씨앤에스,레노버 노트북 슬림3 라이젠 R5 WUXGA win11 포토샵 사무용 인강용 대학생,Lenovo,,integrated,,,WIN 11 HOME,,,679000,679000,,https://smartstore.naver.com/main/products/9984164470
2026-07-03,네이버,8,베이직스 스토어,베이직스 베이직북16 노트북 사무용 16인치 업무용 인강용 영상편집 저가 8GB/256GB,Basics,,integrated,8GB,256GB,,16인치,,698000,698000,,https://smartstore.naver.com/main/products/11065832613
2026-07-03,네이버,18,노트북전문파트너점,HP 주식용 노트북 AMD R5 8GB 256GB WIN11 저렴한 휴대용 사무용 대학생용,HP,,integrated,8GB,256GB,WIN 11 HOME,,,629000,629000,,https://smartstore.naver.com/main/products/12375856351
2026-07-03,네이버,19,베이직스 스토어,베이직북14 사무용 가벼운 노트북 인강용 업무용 저가 싼 윈도우11 16GB/512GB,Basics,,integrated,16GB,512GB,,,,758000,758000,,https://smartstore.naver.com/main/products/11341640636
2026-07-03,네이버,20,창이로운,ASUS 노트북 비보북15 라이젠5 8GB 256GB 윈도우11 대학생 인강용 사무용,ASUS,라이젠5,integrated,8GB,256GB,,,,599000,599000,,https://smartstore.naver.com/main/products/11577222869
2026-07-03,네이버,21,노트북전문파트너점,ASUS 비보북 AMD R5 150 8GB 256GB Win11 노트북 주식 사무용 대학생,ASUS,,integrated,8GB,256GB,WIN 11 HOME,,,599000,599000,,https://smartstore.naver.com/main/products/13269269353
2026-07-03,네이버,22,베이직스 스토어,베이직북16 Pro 노트북 사무용 업무용 가벼운 영상편집 게이밍 16GB/512GB,Basics,,integrated,16GB,512GB,,,,998000,998000,,https://smartstore.naver.com/main/products/12954624034
2026-07-03,네이버,26,네이버,"Apple 맥북 에어 15 2026년 M5 CPU 10코어/ GPU 10코어 RAM 16GB, 512GB",Apple,,integrated,16GB,512GB,,,,2490000,2490000,,https://search.shopping.naver.com/catalog/59142358555
2026-07-03,네이버,28,카인드스토어몰,ASUS 노트북 라이젠5 AI 8GB NVMe256GB win11 업무용 영상편집 사무용 대학생 인강용,ASUS,라이젠5,integrated,8GB,256GB,WIN 11 HOME,,,599000,599000,,https://smartstore.naver.com/main/products/11859352437
2026-07-03,네이버,29,창이로운,레노버 노트북 슬림3 라이젠5 8GB SSD256GB 윈도우11 대학생 인강용 사무용,Lenovo,라이젠5,integrated,8GB,256GB,,,,679000,679000,,https://smartstore.naver.com/main/products/10404517814
2026-07-03,네이버,38,카인드스토어몰,HP 노트북 사무용 포토샵 대학생 직장인 사무용 가벼운 인강용 기본 8GB 256GB win11,HP,,integrated,8GB,256GB,WIN 11 HOME,,,619000,619000,,https://smartstore.naver.com/main/products/9433755618
2026-07-03,네이버,43,네이버,"Apple 맥북 프로 14 2026년 M5 Pro CPU 15코어/ GPU 16코어 RAM 24GB, 1TB",Apple,,integrated,24GB,1TB,,,,4077800,4077800,,https://search.shopping.naver.com/catalog/59142358542
2026-07-03,네이버,45,베이직스 스토어,베이직스 베이직북 MS office 16 Pro 사무용 업무용 고사양 노트북 16/512,Basics,,integrated,,,,,,1128000,1128000,,https://smartstore.naver.com/main/products/13110930712
2026-07-03,네이버,46,네이버,"마이크로소프트 서피스 프로 12인치 스냅드래곤 X 플러스 8코어 RAM 16GB, 256GB",Microsoft,스냅드래곤 X,integrated,16GB,256GB,,12인치,,1581220,1581220,,https://search.shopping.naver.com/catalog/58176388644
2026-07-03,네이버,47,베이직스 스토어,베이직스 베이직북16 Pro 노트북 윈도우11 사무용 업무용 영상편집 16GB/256GB,Basics,,integrated,16GB,256GB,,,,898000,898000,,https://smartstore.naver.com/main/products/12954611511
2026-07-03,네이버,48,베이직스 스토어,베이직북14 사무용 가벼운 노트북 업무용 인강용 싼 저가 윈도우11 8GB/256GB,Basics,,integrated,8GB,256GB,,,,598000,598000,,https://smartstore.naver.com/main/products/6873474215
2026-07-03,네이버,56,-저스트필-,[대여] 게이밍 노트북 렌탈 임대 렌트 사무용 단기 초고사양 노트북 1일,MSI,,integrated,,,,,,9000,9000,,https://smartstore.naver.com/main/products/6725769045
2026-07-03,네이버,68,네이버,"Apple 맥북 네오 A18 Pro CPU 6코어/ GPU 5코어 RAM 8GB, 256GB",Apple,,integrated,8GB,256GB,,,,1189000,1189000,,https://search.shopping.naver.com/catalog/59153094780
2026-07-03,네이버,76,수인 스토어,HP 오멘 16 게이밍 노트북 인텔 i7 RTX5070 그래픽작업용 게임용 학생 인터넷 강의용 고성능 노트북,HP,I7,RTX5070,,,,,,2199000,2199000,,https://smartstore.naver.com/main/products/7123493916
2026-07-03,네이버,82,다원누리스토어,ASUS 비보북15 라이젠 R5 윈도우11 재택근무 싼 노트북,ASUS,,integrated,,,,,,599000,599000,,https://smartstore.naver.com/main/products/12453213442
2026-07-03,네이버,84,네이버,"ASUS Zenbook A14 UX3407QA-SB 16GB, 512GB",ASUS,,integrated,16GB,512GB,,,,1497000,1497000,,https://search.shopping.naver.com/catalog/58697959801
2026-07-03,네이버,96,네이버,"ASUS ROG Flow Z13 GZ302EA-RU110W 64GB, 1TB",ASUS,,integrated,64GB,1TB,,,,3739000,3739000,,https://search.shopping.naver.com/catalog/53902497170
