날짜,마켓,순위,판매처,상품명(모델명),제조사(브랜드),CPU,VGA,메모리,SSD,OS,디스플레이,정상가,판매가,혜택가,쿠폰/카드혜택,URL
2026-06-24,쿠팡,18,쿠팡,에이수스 2026 ROG 제피러스 G16 코어Ultra9 인텔 14세대 지포스 RTX 5070,ASUS,,RTX 5070,,,,,,5298000,5298000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5992073362&ctag=5992073362&lptag=l835726182134&itemId=83213578641&vendorItemId=95289448235&spec=10305197
2026-06-24,쿠팡,19,쿠팡,HP 2026 하이퍼엑스 오멘 15 코어i7 인텔 14세대 지포스 RTX 5060,HP,,RTX 5060,,,,,,1820000,1820000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3893274159&ctag=3893274159&lptag=l607534582742&itemId=75246743805&vendorItemId=94616868043&spec=10305197
2026-06-24,쿠팡,20,쿠팡,에이서 2025 스위프트 라이트 16 코어Ultra5 인텔 14세대 Light Silver 512GB 16GB WIN11 Home SFL16-51M-510Z,Acer,,integrated,512GB,,WIN 11 HOME,,,1640000,1640000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9047218674&ctag=9047218674&lptag=I26552559197&itemId=26552559197&vendorItemId=95206478723&spec=10305199
2026-06-24,쿠팡,21,쿠팡,HP 2023 오멘 16 라이젠7 라이젠 7000 시리즈 지포스 RTX 4060,HP,라이젠7,RTX 4060,,,,,,1899000,1899000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4576657337&ctag=4576657337&lptag=l2895610914464&itemId=96184691544&vendorItemId=86580129846&spec=10305197
2026-06-24,쿠팡,22,쿠팡,삼성 13인치 슬림형 아티브 풀HD 노트북,삼성전자,,integrated,,,,13인치,,194000,194000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7956342235&ctag=7956342235&lptag=I21982956007&itemId=21982956007&vendorItemId=89030570158&spec=10305199
2026-06-24,쿠팡,23,쿠팡,HP 2025 오멘 맥스 16 라이젠 AI 지포스 RTX 5070 Ti,HP,,RTX 5070,,,,,,3450000,3450000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7183761967&ctag=7183761967&lptag=l119352325523&itemId=51235933215&vendorItemId=92505305899&spec=10305197
2026-06-24,쿠팡,24,쿠팡,삼성전자 노트북 Pen S 15인치 NT950SBE i5 노트북,삼성전자,I5,integrated,,,,15인치,,699000,699000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9496772424&ctag=9496772424&lptag=I28289020154&itemId=28289020154&vendorItemId=95241934180&spec=10305199
2026-06-24,쿠팡,25,쿠팡,HP 2023 오멘 17 코어i7 인텔 12세대 지포스 RTX 3080 Ti,HP,,RTX 3080,,,,,,2327030,2327030,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=2973848693&ctag=2973848693&lptag=l204828564591&itemId=82146594850&vendorItemId=85764809347&spec=10305197
2026-06-24,쿠팡,26,쿠팡,LG전자 2025 그램 Pro AI 17 WQXGA 코어Ultra5 애로우레이크,LG전자,,integrated,,,,,,1889000,1889000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124253&ctag=5883124253&lptag=l236028324265&itemId=46236022853&vendorItemId=91672792975&spec=10305197
2026-06-24,쿠팡,27,쿠팡,Apple 맥북 에어 13 M5칩,Apple,,integrated,,,,,,1790000,1790000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4094146416&ctag=4094146416&lptag=l627121745960&itemId=76269415701&vendorItemId=94919713476&spec=10305197
2026-06-24,쿠팡,28,쿠팡,삼성 갤럭시북S NT767XCM 8GB 256GB 13인치 노트북 WIN11 Home,삼성전자,,integrated,8GB,256GB,WIN 11 HOME,13인치,,690000,690000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9461296183&ctag=9461296183&lptag=I28153254001&itemId=28153254001&vendorItemId=93571200947&spec=10305199
2026-06-24,쿠팡,29,쿠팡,HP 2024 자비스 AI 노트북 15.6 코어 울트라 5-125H 인텔 14세대,HP,,integrated,,,,,,999000,999000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0887409683&ctag=0887409683&lptag=l121687252389&itemId=26235171898&vendorItemId=89609258566&spec=10305197
2026-06-24,쿠팡,30,쿠팡,에이수스 2026 프로아트 P16 라이젠 AI 라이젠 AI 300 시리즈 지포스 RTX 5060,ASUS,,RTX 5060,,,,,,3999100,3999100,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3291441903&ctag=3291441903&lptag=l273743687620&itemId=70287367463&vendorItemId=94668448624&spec=10305197
2026-06-24,쿠팡,31,쿠팡,삼성전자 갤럭시북5 프로 NT960XHA-K52A 인텔 울트라5 16인치 고해상도 AI 코파일럿+ 윈도우11 터치스크린 직장인 대학생 노트북 WIN11 Home 32GB 1T,삼성전자,,integrated,32GB,,WIN 11 HOME,16인치,,3592000,3592000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9099527936&ctag=9099527936&lptag=I26748375545&itemId=26748375545&vendorItemId=94371493189&spec=10305199
2026-06-24,쿠팡,32,쿠팡,델 2026 XPS 14 코어Ultra7 인텔 14세대 Graphite 1TB 16GB WIN11 Pro DDA14260-WP01KR,Dell,,integrated,16GB,1TB,WIN 11 HOME,,,5459000,5459000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9546738901&ctag=9546738901&lptag=I28481702365&itemId=28481702365&vendorItemId=95431826165&spec=10305197
2026-06-24,쿠팡,33,쿠팡,LG전자 2025 그램 16 코어Ultra5,LG전자,,integrated,,,,,,1610000,1610000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124956&ctag=5883124956&lptag=l228306534265&itemId=46236023855&vendorItemId=91672793047&spec=10305197
2026-06-24,쿠팡,34,쿠팡,HP 2026 노트북 15 인텔 N100,HP,N100,integrated,,,,,,439000,439000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8275181790&ctag=8275181790&lptag=l1591121032278&itemId=19221531870&vendorItemId=88254604343&spec=10305197
2026-06-24,쿠팡,35,쿠팡,에이수스 2026 젠북 듀오 14 코어Ultra9 인텔 14세대,ASUS,,integrated,,,,,,3335820,3335820,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3297274939&ctag=3297274939&lptag=l932696377214&itemId=73276419936&vendorItemId=94594629809&spec=10305197
2026-06-24,쿠팡,36,쿠팡,Apple 맥북 프로 14 M5칩,Apple,,integrated,,,,,,2465390,2465390,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1092421487&ctag=1092421487&lptag=l031929625681&itemId=60219561938&vendorItemId=93875613388&spec=10305197
2026-06-24,쿠팡,37,쿠팡,LG전자 2026 그램 15 코어 Ultra5,LG전자,,integrated,,,,,,1469000,1469000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3198147819&ctag=3198147819&lptag=l299156321172&itemId=79265921131&vendorItemId=94341787944&spec=10305197
2026-06-24,쿠팡,38,쿠팡,LG 그램 17인치 초경량 대화면 i7-11세대 메모리 16GB SSD 256GB,LG전자,I7,integrated,16GB,256GB,,17인치,,1390000,1390000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9530656036&ctag=9530656036&lptag=I28421626487&itemId=28421626487&vendorItemId=95372649006&spec=10305199
2026-06-24,쿠팡,39,쿠팡,레노버 2025 V15 G5 IRL 코어i5 인텔 13세대,Lenovo,,integrated,,,,,,909000,909000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1893247080&ctag=1893247080&lptag=l933810865225&itemId=65258183039&vendorItemId=93828215044&spec=10305197
2026-06-24,쿠팡,40,쿠팡,MSI 2024 스워드 GF76 17.3 라이젠7 라이젠 8000 시리즈 지포스 RTX 4060,MSI,라이젠7,RTX 4060,,,,,,1598980,1598980,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1383251522&ctag=1383251522&lptag=l353247230120&itemId=35200313247&vendorItemId=90084711035&spec=10305197
2026-06-24,쿠팡,41,쿠팡,삼성 노트북 9 올웨이즈 NT900 13인치 초경량 995g i7-8세대 8GB 256GB,삼성전자,I7,integrated,8GB,256GB,,13인치,,499000,499000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9495172313&ctag=9495172313&lptag=I28282968118&itemId=28282968118&vendorItemId=95235951622&spec=10305199
2026-06-24,쿠팡,42,쿠팡,에이수스 2025 젠북 A14 스냅드래곤 X,ASUS,스냅드래곤 X,integrated,,,,,,1199000,1199000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5980718367&ctag=5980718367&lptag=l035284769425&itemId=46238579540&vendorItemId=91874318252&spec=10305197
2026-06-24,쿠팡,43,쿠팡,LG전자 2026 그램북 AI 15 코어 Ultra5,LG전자,,integrated,,,,,,1049000,1049000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=2192815373&ctag=2192815373&lptag=l137849287124&itemId=77284391184&vendorItemId=94444985720&spec=10305197
2026-06-24,쿠팡,44,쿠팡,에이수스 2025 TUF 게이밍 A16 라이젠9 라이젠 8000 시리즈 지포스 RTX 5070,ASUS,라이젠9,RTX 5070,,,,,,2099000,2099000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7588726868&ctag=7588726868&lptag=l155120537032&itemId=53205503711&vendorItemId=92521813430&spec=10305197
2026-06-24,쿠팡,45,쿠팡,HP 2026 빅터스 15 15.6 코어i5 인텔 13세대 지포스 RTX 3050,HP,,RTX 3050,,,,,,1199000,1199000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5381200580&ctag=5381200580&lptag=l865249894247&itemId=47246458989&vendorItemId=91685641791&spec=10305197
2026-06-24,쿠팡,46,쿠팡,레노버 2025 아이디어패드 슬림 3 14AHP10 라이젠5 라이젠 8000 시리즈,Lenovo,라이젠5,integrated,,,,,,649000,649000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6980280899&ctag=6980280899&lptag=l502202148350&itemId=54250328100&vendorItemId=92047113242&spec=10305197
2026-06-24,쿠팡,47,쿠팡,LG전자 2025 그램 17 코어Ultra5,LG전자,,integrated,,,,,,1690000,1690000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124756&ctag=5883124756&lptag=l128602475236&itemId=46236021875&vendorItemId=91672793042&spec=10305197
2026-06-24,쿠팡,48,쿠팡,HP 2023 파빌리온 에어로 13 라이젠5 라이젠 7000 시리즈 세라믹 화이트 512GB 16GB WIN11 Home 13-be2111AU,HP,라이젠5,integrated,512GB,,WIN 11 HOME,,,1187310,1187310,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7685596760&ctag=7685596760&lptag=I19459400064&itemId=19459400064&vendorItemId=92657003911&spec=10305199
2026-06-24,쿠팡,49,쿠팡,에이서 2025 프레데터 헬리오스 네오 16S AI 코어Ultra9 지포스 RTX 5060,Acer,,RTX 5060,,,,,,2779000,2779000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9482034568&ctag=9482034568&lptag=l999224007658&itemId=60250749998&vendorItemId=92986675922&spec=10305197
2026-06-24,쿠팡,50,쿠팡,에이수스 2025 비보북 16 코어Ultra5,ASUS,,integrated,,,,,,1149000,1149000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5382927838&ctag=5382927838&lptag=l412772684598&itemId=41249876857&vendorItemId=91923824133&spec=10305197
2026-06-24,쿠팡,51,쿠팡,LG전자 2025 그램 Pro AI 16 WQXGA 코어Ultra5 애로우레이크,LG전자,,integrated,,,,,,2041920,2041920,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=5883124853&ctag=5883124853&lptag=l682203638432&itemId=46236023883&vendorItemId=91672792997&spec=10305197
2026-06-24,쿠팡,52,쿠팡,HP 2024 빅터스 15 라이젠5 라이젠 8000 시리즈 지포스 RTX 3050,HP,라이젠5,RTX 3050,,,,,,1299000,1299000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3882410871&ctag=3882410871&lptag=l217721644484&itemId=41241746847&vendorItemId=91133741818&spec=10305197
2026-06-24,쿠팡,53,쿠팡,델 13인치 노트북 XPS13 i5-7세대 8GB 256GB,Dell,I5,integrated,8GB,256GB,,13인치,,459000,459000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9500860842&ctag=9500860842&lptag=I28304279833&itemId=28304279833&vendorItemId=95257003341&spec=10305199
2026-06-24,쿠팡,54,쿠팡,LG전자 2025 그램 프로 AI 16 코어 Ultra5,LG전자,,integrated,,,,,,2120000,2120000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=2494515801&ctag=2494515801&lptag=l739228981725&itemId=77283259918&vendorItemId=94341788005&spec=10305197
2026-06-24,쿠팡,55,쿠팡,에이수스 2026 비보북 고 15 라이젠5 10 시리즈,ASUS,라이젠5,integrated,,,,,,1055000,1055000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1191316495&ctag=1191316495&lptag=l689822122069&itemId=66298192208&vendorItemId=92866428697&spec=10305197
2026-06-24,쿠팡,56,쿠팡,Apple 맥북 네오 A18 Pro칩,Apple,,integrated,,,,,,1140000,1140000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4391113886&ctag=4391113886&lptag=l297204237154&itemId=77249204531&vendorItemId=94928364945&spec=10305197
2026-06-24,쿠팡,57,쿠팡,2024 맥북 Air 13인치 M3 A2681 MAC OS 256GB 16GB 스타라이트,Apple,,integrated,256GB,,,13인치,,1618000,1618000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9570666315&ctag=9570666315&lptag=I28565199043&itemId=28565199043&vendorItemId=95509683701&spec=10305199
2026-06-24,쿠팡,58,쿠팡,HP 2024 자비스 AI 노트북 15.6 코어 울트라 5-125H 인텔 14세대,HP,,integrated,,,,,,899000,899000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0887409683&ctag=0887409683&lptag=l0822783162155&itemId=26235171858&vendorItemId=89609258555&spec=10305197
2026-06-24,쿠팡,59,쿠팡,레노버 2026 씽크패드 X1 카본 Gen13 코어Ultra7 인텔 14세대,Lenovo,,integrated,,,,,,4809000,4809000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3395926811&ctag=3395926811&lptag=l707928920682&itemId=79278060982&vendorItemId=94855687907&spec=10305197
2026-06-24,쿠팡,60,쿠팡,레노버 2025 아이디어패드 슬림 3 15AHP10 라이젠5 라이젠 8000 시리즈,Lenovo,라이젠5,integrated,,,,,,899000,899000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7388490864&ctag=7388490864&lptag=l511391420622&itemId=50214291631&vendorItemId=92402597630&spec=10305197
2026-06-24,쿠팡,61,쿠팡,Apple 맥북 프로 14 M5칩,Apple,,integrated,,,,,,5384700,5384700,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1092421487&ctag=1092421487&lptag=l227961099627&itemId=76279912960&vendorItemId=94919837752&spec=10305197
2026-06-24,쿠팡,62,쿠팡,HP 2025 옴니북 X 플립 14 코어Ultra5,HP,,integrated,,,,,,1591870,1591870,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7483318710&ctag=7483318710&lptag=l032772745283&itemId=58273430772&vendorItemId=92377682363&spec=10305197
2026-06-24,쿠팡,63,쿠팡,Apple 2020 맥북 에어 13 골드 256GB 8GB MAC OS A2337,Apple,,integrated,256GB,,,,,599000,599000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4322481134&ctag=4322481134&lptag=I5033260880&itemId=5033260880&vendorItemId=94054326818&spec=10305199
2026-06-24,쿠팡,64,쿠팡,LG전자 2026 그램 15 코어 Ultra5,LG전자,,integrated,,,,,,1590000,1590000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=3198147819&ctag=3198147819&lptag=l966244237965&itemId=73296645946&vendorItemId=94341787943&spec=10305197
2026-06-24,쿠팡,65,쿠팡,LG전자 2026 그램 14 코어 Ultra5,LG전자,,integrated,,,,,,1809000,1809000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0985379163&ctag=0985379163&lptag=l837278937252&itemId=77283257938&vendorItemId=94341787951&spec=10305197
2026-06-24,쿠팡,66,쿠팡,HP 2025 오멘 16 라이젠 AI 라이젠 AI 300 시리즈 지포스 RTX 5060,HP,,RTX 5060,,,,,,2294000,2294000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=1091389407&ctag=1091389407&lptag=l711910225316&itemId=51217390611&vendorItemId=92707939317&spec=10305197
2026-06-24,쿠팡,67,쿠팡,레노버 2024 요가북 9i 13IMU9 코어Ultra7 인텔 14세대,Lenovo,,integrated,,,,,,2599000,2599000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9579598968&ctag=9579598968&lptag=l259197180562&itemId=18299605157&vendorItemId=89028561695&spec=10305197
2026-06-24,쿠팡,68,쿠팡,HP 2025 옴니북 3 프리미어 노트북 14 코어i3 인텔 13세대,HP,,integrated,,,,,,649000,649000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6887465744&ctag=6887465744&lptag=l265210028120&itemId=50201822610&vendorItemId=92104783093&spec=10305197
2026-06-24,쿠팡,69,쿠팡,에이수스 2025 비보북 S 16 코어Ultra5 인텔 14세대,ASUS,,integrated,,,,,,1199000,1199000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9288584239&ctag=9288584239&lptag=l821926131387&itemId=68281173913&vendorItemId=93167335508&spec=10305197
2026-06-24,쿠팡,70,쿠팡,삼성전자 갤럭시북S NT767XCM-K38 i3-10세대 메모리 8GB SSD 256GB,삼성전자,I3,integrated,8GB,256GB,,,,499000,499000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9500766644&ctag=9500766644&lptag=I28303991246&itemId=28303991246&vendorItemId=95256719009&spec=10305199
2026-06-24,쿠팡,71,쿠팡,HP 2026 비전 15 코어Ultra5,HP,,integrated,,,,,,1046000,1046000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4993088627&ctag=4993088627&lptag=l872593213657&itemId=75259381736&vendorItemId=94916651799&spec=10305197
2026-06-24,쿠팡,72,쿠팡,아수스 사무용 노트북 14인치 젠북 라이젠5-3500U 8GB 512GB 롤 피파 메이플,ASUS,라이젠5,integrated,8GB,512GB,,14인치,,599000,599000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9509229929&ctag=9509229929&lptag=I28336767798&itemId=28336767798&vendorItemId=95289056635&spec=10305199
2026-06-24,쿠팡,73,쿠팡,레노버 2025 아이디어패드 슬림 3 15ARP10 라이젠5 라이젠 7000 시리즈,Lenovo,라이젠5,integrated,,,,,,638990,638990,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7085074269&ctag=7085074269&lptag=l222883456448&itemId=56282844483&vendorItemId=92260671779&spec=10305197
2026-06-24,쿠팡,74,쿠팡,레노버 2025 아이디어패드 슬림 5 14AKP10 라이젠 AI 300 시리즈,Lenovo,,integrated,,,,,,1799000,1799000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6080606770&ctag=6080606770&lptag=l325555278165&itemId=53251576558&vendorItemId=92136547720&spec=10305197
2026-06-24,쿠팡,75,쿠팡,에이수스 2025 TUF 게이밍 A16 라이젠7 지포스 RTX 5050,ASUS,라이젠7,RTX 5050,,,,,,1624000,1624000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8384574873&ctag=8384574873&lptag=l758170871122&itemId=51288717710&vendorItemId=92799026566&spec=10305197
2026-06-24,쿠팡,76,쿠팡,LG전자 2026 그램 14 코어 Ultra5,LG전자,,integrated,,,,,,1640000,1640000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0985379163&ctag=0985379163&lptag=l877835229672&itemId=77283257968&vendorItemId=94341787950&spec=10305197
2026-06-24,쿠팡,77,쿠팡,델 2025 에일리언웨어 오로라 16 코어7 인텔 14세대 지포스 RTX 5050,Dell,,RTX 5050,,,,,,3299000,3299000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9786906061&ctag=9786906061&lptag=l634663223373&itemId=66273334336&vendorItemId=93340505791&spec=10305197
2026-06-24,쿠팡,78,쿠팡,삼성전자 노트북 4 NT450R5E-K38S i3-3세대 메모리 8GB SSD 128GB,삼성전자,I3,integrated,8GB,128GB,,,,219000,219000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9498858273&ctag=9498858273&lptag=I28296947027&itemId=28296947027&vendorItemId=95249767502&spec=10305199
2026-06-24,쿠팡,79,쿠팡,MSI 2025 스워드 GF76 HX 17.3 코어i9 인텔 14세대 지포스 RTX 5070,MSI,,RTX 5070,,,,,,2293840,2293840,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=8685195850&ctag=8685195850&lptag=l265528297023&itemId=59236805272&vendorItemId=92777600082&spec=10305197
2026-06-24,쿠팡,80,쿠팡,neobook 2024 14 인텔 셀러론 N4020,,N4020,integrated,,,,,,319000,319000,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=0286889303&ctag=0286889303&lptag=l542399682722&itemId=29247698325&vendorItemId=89834367335&spec=10305197
2026-06-24,쿠팡,81,쿠팡,Apple 맥북 에어 15 M5칩,Apple,,integrated,,,,,,1982500,1982500,,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=4094146919&ctag=4094146919&lptag=l771292627346&itemId=76269412773&vendorItemId=94919713456&spec=10305197
